datetime,open,high,low,close
2024-08-01 12:21:00,23802.315249060128,23804.441770447418,23800.75942403748,23803.529351192952
2024-08-01 12:22:00,23803.529351192952,23805.045774861504,23801.392633957745,23802.41765947257
2024-08-01 12:23:00,23802.41765947257,23806.90788932656,23801.13735809636,23803.30330691672
2024-08-01 12:24:00,23803.30330691672,23810.717873604244,23802.746599903556,23808.31401600831
2024-08-01 12:25:00,23808.31401600831,23810.55805629944,23801.28809960441,23801.638589768798
2024-08-01 12:26:00,23801.638589768798,23802.53640519701,23787.238534305576,23790.78852863954
2024-08-01 12:27:00,23790.78852863954,23792.299145912824,23782.209838534298,23785.236726776533
2024-08-01 12:28:00,23785.236726776533,23785.88128668306,23779.491705106473,23783.649010759666
2024-08-01 12:29:00,23783.649010759666,23790.7190254158,23783.074585637925,23790.473142749455
2024-08-01 12:30:00,23790.473142749455,23792.125291365715,23784.06201717105,23785.073735137234
2024-08-01 12:31:00,23785.073735137234,23787.03020362281,23782.707592059534,23786.767982500034
2024-08-01 12:32:00,23786.767982500034,23786.90137041752,23781.721848620215,23783.460997529874
2024-08-01 12:33:00,23783.460997529874,23788.50908710252,23782.516745593923,23785.961739577848
2024-08-01 12:34:00,23785.961739577848,23786.82324870234,23782.252404570434,23784.637040854926
2024-08-01 12:35:00,23784.637040854926,23786.018147609775,23777.487020151264,23777.618130729006
2024-08-01 12:36:00,23777.618130729006,23782.97502821014,23776.749976543597,23778.93811506747
2024-08-01 12:37:00,23778.93811506747,23780.993119706935,23771.008994083593,23776.370601334114
2024-08-01 12:38:00,23776.370601334114,23778.504065263875,23774.03160795152,23774.93742765126
2024-08-01 12:39:00,23774.93742765126,23774.972795180776,23770.566590578004,23772.36568340367
2024-08-01 12:40:00,23772.36568340367,23772.66173623683,23759.263110455802,23760.553784087067
2024-08-01 12:41:00,23760.553784087067,23767.51270511271,23757.856852696514,23763.471179786822
2024-08-01 12:42:00,23763.471179786822,23765.525783996527,23761.601124477107,23764.808143811588
2024-08-01 12:43:00,23764.808143811588,23764.90364995313,23760.347632822115,23762.50108335136
2024-08-01 12:44:00,23762.50108335136,23771.25215857726,23762.386071208097,23770.87356627848
2024-08-01 12:45:00,23770.87356627848,23774.915841434813,23770.801508907778,23771.722814845027
2024-08-01 12:46:00,23771.722814845027,23780.308588581545,23771.28057451945,23778.01007007651
2024-08-01 12:47:00,23778.01007007651,23779.88022417928,23774.67658239743,23777.161914920096
2024-08-01 12:48:00,23777.161914920096,23779.337804916104,23769.90093841962,23770.701660397277
2024-08-01 12:49:00,23770.701660397277,23774.320578042723,23765.41504349426,23767.883290571725
2024-08-01 12:50:00,23767.883290571725,23771.168885509873,23766.753256741777,23769.99660276738
2024-08-01 12:51:00,23769.99660276738,23774.96950866997,23767.39037648448,23774.399018199623
2024-08-01 12:52:00,23774.399018199623,23776.429673894505,23770.011151170544,23770.497645807114
2024-08-01 12:53:00,23770.497645807114,23772.103226603034,23766.874421222838,23767.49258457583
2024-08-01 12:54:00,23767.49258457583,23767.66576783884,23762.709216212967,23763.54397649209
2024-08-01 12:55:00,23763.54397649209,23768.964812420883,23762.500345575332,23767.461394560116
2024-08-01 12:56:00,23767.461394560116,23777.96496751003,23762.710258434676,23772.643239309993
2024-08-01 12:57:00,23772.643239309993,23773.434056776172,23768.997802739927,23772.913775368124
2024-08-01 12:58:00,23772.913775368124,23775.23484175331,23772.10346221588,23772.381303342612
2024-08-01 12:59:00,23772.381303342612,23776.28460285886,23768.467819901696,23774.313356575512
2024-08-01 13:00:00,23774.313356575512,23775.89536900737,23766.362528370744,23768.165050191736
2024-08-01 13:01:00,23768.165050191736,23768.670263180957,23766.088782388368,23767.560329207983
2024-08-01 13:02:00,23767.560329207983,23768.745654757815,23764.0122325189,23766.12756116287
2024-08-01 13:03:00,23766.12756116287,23768.56220031637,23761.890586385136,23764.580183661383
2024-08-01 13:04:00,23764.580183661383,23766.3371168684,23763.626939080616,23764.464331783278
2024-08-01 13:05:00,23764.464331783278,23766.129079542745,23759.724072676865,23763.51586524041
2024-08-01 13:06:00,23763.51586524041,23764.414381007526,23753.062761389334,23759.079286895274
2024-08-01 13:07:00,23759.079286895274,23763.431220479168,23757.3876414422,23763.16637599976
2024-08-01 13:08:00,23763.16637599976,23772.522446927513,23762.295661873944,23771.966791641004
2024-08-01 13:09:00,23771.966791641004,23778.327650965435,23770.37090069356,23777.152642340312
2024-08-01 13:10:00,23777.152642340312,23781.72784949957,23770.91295937328,23774.9775076588
2024-08-01 13:11:00,23774.9775076588,23779.02654221407,23770.15769949483,23777.399478929972
2024-08-01 13:12:00,23777.399478929972,23780.59042614325,23776.367763999606,23780.128833422063
2024-08-01 13:13:00,23780.128833422063,23783.86174443498,23776.10884592216,23783.05004851477
2024-08-01 13:14:00,23783.05004851477,23786.38825397755,23782.264746251472,23784.624900769464
2024-08-01 13:15:00,23784.624900769464,23785.437322323167,23776.544342337173,23782.036853589154
2024-08-01 13:16:00,23782.036853589154,23787.848960860345,23779.393719766176,23787.246320246315
2024-08-01 13:17:00,23787.246320246315,23795.777179566423,23782.95882072689,23795.723417596862
2024-08-01 13:18:00,23795.723417596862,23798.595334118752,23790.700639564424,23791.894694430375
2024-08-01 13:19:00,23791.894694430375,23796.9994413209,23791.079880343077,23792.235790165592
2024-08-01 13:20:00,23792.235790165592,23792.943288610426,23785.50709998098,23785.76753307359
2024-08-01 13:21:00,23785.76753307359,23785.941271588443,23783.14090936005,23784.424740319213
2024-08-01 13:22:00,23784.424740319213,23788.427079592704,23781.732170652573,23781.802629747992
2024-08-01 13:23:00,23781.802629747992,23794.414389973863,23778.659109228636,23789.702851069458
2024-08-01 13:24:00,23789.702851069458,23794.334727502894,23786.270589815478,23792.725196933552
2024-08-01 13:25:00,23792.725196933552,23792.88907054121,23791.791918276027,23792.48481998737
2024-08-01 13:26:00,23792.48481998737,23793.91416189739,23792.28548138807,23792.878660362923
2024-08-01 13:27:00,23792.878660362923,23793.76771388159,23782.808587053973,23788.23362806489
2024-08-01 13:28:00,23788.23362806489,23788.801359392146,23786.669226137066,23787.935634645557
2024-08-01 13:29:00,23787.935634645557,23793.61745467682,23787.44284666641,23790.967690782465
2024-08-01 13:30:00,23790.967690782465,23795.54216748026,23790.677550311593,23794.900091537787
2024-08-01 13:31:00,23794.900091537787,23803.169281302067,23794.70319850708,23801.55607666749
2024-08-01 13:32:00,23801.55607666749,23805.103242156074,23794.68270309513,23799.32799968033
2024-08-01 13:33:00,23799.32799968033,23800.587357700108,23794.878204493343,23796.457193717255
2024-08-01 13:34:00,23796.457193717255,23802.374521598642,23792.711553201836,23799.054091231923
2024-08-01 13:35:00,23799.054091231923,23802.96707101421,23797.469966129323,23802.26899839205
2024-08-01 13:36:00,23802.26899839205,23806.77108405749,23797.32547349791,23804.580730359445
2024-08-01 13:37:00,23804.580730359445,23808.14611107479,23801.449795130015,23802.994409096107
2024-08-01 13:38:00,23802.994409096107,23805.329052458237,23799.217113224924,23804.58634996967
2024-08-01 13:39:00,23804.58634996967,23808.236382394705,23801.931071601924,23803.73086421019
2024-08-01 13:40:00,23803.73086421019,23806.629742441346,23798.755439923014,23799.791604774306
2024-08-01 13:41:00,23799.791604774306,23804.497710870513,23795.368984533972,23797.027453641862
2024-08-01 13:42:00,23797.027453641862,23797.876620292805,23796.298581037074,23796.550161841238
2024-08-01 13:43:00,23796.550161841238,23799.3462602716,23793.60842640041,23799.25577848314
2024-08-01 13:44:00,23799.25577848314,23802.00951096854,23798.280325722233,23801.07634782476
2024-08-01 13:45:00,23801.07634782476,23801.46819863459,23794.21879019313,23794.8358295228
2024-08-01 13:46:00,23794.8358295228,23798.957877988632,23790.947480238523,23795.724766751053
2024-08-01 13:47:00,23795.724766751053,23799.054359497597,23791.658346366774,23796.171887456836
2024-08-01 13:48:00,23796.171887456836,23796.385280610844,23793.257872862883,23794.967046514434
2024-08-01 13:49:00,23794.967046514434,23796.887279626124,23793.654377522405,23795.361578704425
2024-08-01 13:50:00,23795.361578704425,23795.453191382152,23789.92936704644,23792.258246485882
2024-08-01 13:51:00,23792.258246485882,23805.670212787787,23791.15307760354,23803.27169231948
2024-08-01 13:52:00,23803.27169231948,23805.138650333385,23796.940902763003,23799.673341606984
2024-08-01 13:53:00,23799.673341606984,23799.743791694138,23795.26936462013,23797.598384503137
2024-08-01 13:54:00,23797.598384503137,23798.730252750534,23788.49993587919,23793.497617864683
2024-08-01 13:55:00,23793.497617864683,23794.480370423084,23786.95428024847,23787.306881012053
2024-08-01 13:56:00,23787.306881012053,23791.5266747862,23785.40832385278,23786.511509649474
2024-08-01 13:57:00,23786.511509649474,23791.25247811839,23786.324195958012,23789.93007795209
2024-08-01 13:58:00,23789.93007795209,23791.43173728499,23784.75314582935,23786.130193841353
2024-08-01 13:59:00,23786.130193841353,23788.03828446428,23777.67972488442,23781.124052789917
2024-08-01 14:00:00,23781.124052789917,23784.823485031397,23779.984137156935,23782.066555974354
2024-08-01 14:01:00,23782.066555974354,23787.513301862793,23781.692161157545,23786.082559378665
2024-08-01 14:02:00,23786.082559378665,23798.55341796127,23784.89047138628,23796.727855238536
2024-08-01 14:03:00,23796.727855238536,23797.504160235218,23793.484091426493,23796.364540432576
2024-08-01 14:04:00,23796.364540432576,23800.508246804424,23793.604027084,23794.269414348106
2024-08-01 14:05:00,23794.269414348106,23794.595948092137,23791.13644636455,23794.335309776412
2024-08-01 14:06:00,23794.335309776412,23797.6260664731,23791.71528293167,23795.691674311718
2024-08-01 14:07:00,23795.691674311718,23804.39797056359,23793.85248319542,23799.40909123172
2024-08-01 14:08:00,23799.40909123172,23800.861796482248,23795.155798306638,23800.495296966852
2024-08-01 14:09:00,23800.495296966852,23800.759726081647,23795.42803476579,23796.523168830576
2024-08-01 14:10:00,23796.523168830576,23800.750831691774,23795.791850761587,23799.710003958524
2024-08-01 14:11:00,23799.710003958524,23799.996721760974,23798.205044531067,23798.51940283972
2024-08-01 14:12:00,23798.51940283972,23798.569650046004,23791.542057967272,23793.62911976705
2024-08-01 14:13:00,23793.62911976705,23794.202764532467,23787.906044637624,23789.487522342475
2024-08-01 14:14:00,23789.487522342475,23789.922009587604,23782.384735838015,23784.906244673115
2024-08-01 14:15:00,23784.906244673115,23795.266066554548,23780.096329439257,23789.763919088353
2024-08-01 14:16:00,23789.763919088353,23791.52483534094,23788.53751352084,23788.82535290398
2024-08-01 14:17:00,23788.82535290398,23792.94456909481,23785.68717964928,23789.262569183215
2024-08-01 14:18:00,23789.262569183215,23793.897944043583,23785.911754916924,23793.78141163127
2024-08-01 14:19:00,23793.78141163127,23796.18390478612,23793.121989876796,23794.58330980473
2024-08-01 14:20:00,23794.58330980473,23797.820584714416,23793.42204306174,23797.735475268804
2024-08-01 14:21:00,23797.735475268804,23802.81363572953,23793.359180264837,23795.500831458437
2024-08-01 14:22:00,23795.500831458437,23798.84810781493,23795.33804509944,23798.4954655535
2024-08-01 14:23:00,23798.4954655535,23804.022724136375,23796.81402077843,23802.93467598373
2024-08-01 14:24:00,23802.93467598373,23805.76507625398,23798.825205015604,23802.126828742912
